0.000000 0.000000 88.306682 200.000000 | 10000000000.000000 | 1.70e+00 8.42e-01 -6.49e+06 -4.00e+01
0.810677 0.956750 80.836619 198.864039 | 10000000000.000000 | 7.49e-01 -1.86e-01 -5.00e+06 -4.11e+01
0.000000 0.000000 84.965838 200.000000 | 10000000000.000000 | 1.64e+00 8.11e-01 -5.81e+06 -4.00e+01
0.100411 0.246484 82.199756 200.000000 | 10000000000.000000 | 1.49e+00 5.38e-01 -5.28e+06 -4.00e+01
0.000000 0.000000 72.993401 200.000000 | 10000000000.000000 | 1.41e+00 6.96e-01 -3.68e+06 -4.00e+01
1.023179 1.169251 77.032400 198.456208 | 10000000000.000000 | 4.64e-01 -4.34e-01 -4.32e+06 -4.15e+01
0.000000 0.000000 88.688326 200.000000 | 10000000000.000000 | 1.71e+00 8.46e-01 -6.57e+06 -4.00e+01
0.005992 0.152065 75.080225 200.000000 | 10000000000.000000 | 1.44e+00 5.64e-01 -4.02e+06 -4.00e+01
0.000000 0.000000 68.312839 200.000000 | 10000000000.000000 | 1.32e+00 6.52e-01 -2.97e+06 -4.00e+01
1.147908 1.293981 78.974581 198.216828 | 10000000000.000000 | 3.76e-01 -5.41e-01 -4.65e+06 -4.18e+01
0.000000 0.000000 70.375867 200.000000 | 10000000000.000000 | 1.36e+00 6.71e-01 -3.28e+06 -4.00e+01
1.402598 1.548671 78.485782 197.728028 | 10000000000.000000 | 1.12e-01 -8.00e-01 -4.56e+06 -4.23e+01
0.000000 4.259749 73.282703 200.000000 | 10000000000.000000 | 1.41e+00 -3.56e+00 -3.73e+06 -4.00e+01
0.000000 0.000000 68.584325 200.000000 | 10000000000.000000 | 1.32e+00 6.54e-01 -3.01e+06 -4.00e+01
38.182756 12.857814 110.656680 167.800802 | 4696545.189687 | -3.60e+01 -1.18e+01 -1.08e+07 -7.22e+01
42.835274 19.447689 102.956447 155.729045 | 5446681.099264 | -4.08e+01 -1.85e+01 -8.46e+06 -8.43e+01
30.775727 29.568438 127.988288 137.189206 | 4014045.241596 | -2.83e+01 -2.83e+01 -1.45e+07 -1.03e+02
47.971513 47.872961 106.876564 107.627647 | 6979626.849212 | -4.59e+01 -4.69e+01 -7.68e+06 -1.32e+02
25.411056 0.000000 136.490948 101.516170 | 10000000000.000000 | -2.28e+01 1.30e+00 -1.53e+07 -1.38e+02
62.011836 16.030691 160.958455 78.956326 | 14470463.559044 | -5.89e+01 -1.45e+01 -2.26e+07 -1.61e+02
18.896262 36.654785 96.660981 103.602440 | 1528633.397415 | -1.70e+01 -3.57e+01 -5.53e+06 -1.36e+02
10.205329 19.796198 144.189560 60.551993 | 1105186.767538 | -7.42e+00 -1.84e+01 -1.52e+07 -1.79e+02
15.796246 24.022509 138.613598 66.876136 | 1650881.648309 | -1.31e+01 -2.27e+01 -1.39e+07 -1.73e+02
19.312300 26.680380 135.106950 70.853306 | 2064443.306354 | -1.67e+01 -2.54e+01 -1.31e+07 -1.69e+02
8.087580 15.688209 116.343340 89.489414 | 599504.390865 | -5.84e+00 -1.46e+01 -9.11e+06 -1.51e+02
0.000000 26.892427 94.840295 110.992459 | 10000000000.000000 | 1.83e+00 -2.60e+01 -5.41e+06 -1.29e+02
0.000000 1.651366 143.282734 62.550020 | 10000000000.000000 | 2.77e+00 -2.84e-01 -1.51e+07 -1.77e+02
0.000000 24.746105 98.959499 72.105574 | 10000000000.000000 | 1.91e+00 -2.38e+01 -4.98e+06 -1.68e+02
0.000000 2.558949 141.540910 114.686984 | 10000000000.000000 | 2.73e+00 -1.21e+00 -1.78e+07 -1.25e+02
0.000000 0.000000 152.162318 53.670437 | 10000000000.000000 | 2.94e+00 1.45e+00 -1.74e+07 -1.86e+02
0.000000 27.996335 92.721684 65.867759 | 10000000000.000000 | 1.79e+00 -2.71e+01 -3.82e+06 -1.74e+02
7.123021 14.723650 118.194513 91.340588 | 547248.402638 | -4.84e+00 -1.36e+01 -9.63e+06 -1.49e+02
5.650446 13.251074 121.020668 94.166743 | 471342.061734 | -3.31e+00 -1.21e+01 -1.05e+07 -1.46e+02
3.209500 10.810129 125.705310 89.482101 | 354813.012671 | -7.83e-01 -9.61e+00 -1.15e+07 -1.51e+02
0.000000 2.904390 140.877942 104.654732 | 10000000000.000000 | 2.72e+00 -1.56e+00 -1.69e+07 -1.35e+02
0.000000 1.465806 143.638861 116.784935 | 10000000000.000000 | 2.77e+00 -9.55e-02 -1.87e+07 -1.23e+02
4.462540 12.063169 123.300486 82.532268 | 408281.328667 | -2.08e+00 -1.09e+01 -1.05e+07 -1.57e+02
0.000000 3.856162 139.051309 66.781445 | 10000000000.000000 | 2.68e+00 -2.53e+00 -1.40e+07 -1.73e+02
3.498868 11.099497 125.149958 80.682797 | 364628.774322 | -1.08e+00 -9.91e+00 -1.09e+07 -1.59e+02
3.498868 11.099497 125.149958 80.682797 | 364628.774322 | -1.08e+00 -9.91e+00 -1.09e+07 -1.59e+02
0.000000 6.299500 134.362074 80.825337 | 10000000000.000000 | 2.59e+00 -5.02e+00 -1.34e+07 -1.59e+02
0.000000 0.000000 150.234844 64.952567 | 10000000000.000000 | 2.90e+00 1.43e+00 -1.75e+07 -1.75e+02
0.000000 3.748085 139.258729 103.035519 | 10000000000.000000 | 2.69e+00 -2.42e+00 -1.63e+07 -1.37e+02
0.981898 8.582527 121.430114 85.206904 | 10000000000.000000 | 1.36e+00 -7.42e+00 -1.02e+07 -1.55e+02
0.000000 17.403947 138.360112 76.827299 | 10000000000.000000 | 2.67e+00 -1.61e+01 -1.44e+07 -1.63e+02
0.000000 0.133883 146.195075 68.992336 | 10000000000.000000 | 2.82e+00 1.26e+00 -1.64e+07 -1.71e+02
2.921642 10.522271 126.257766 90.034556 | 342737.614237 | -4.85e-01 -9.32e+00 -1.16e+07 -1.50e+02
0.380182 7.980811 131.135315 94.912106 | 10000000000.000000 | 2.15e+00 -6.73e+00 -1.33e+07 -1.45e+02
0.000000 0.000000 155.331558 119.108349 | 10000000000.000000 | 3.00e+00 1.48e+00 -2.34e+07 -1.21e+02
5.458292 7.985621 131.126083 94.902874 | 372877.954304 | -2.93e+00 -6.73e+00 -1.33e+07 -1.45e+02
0.510926 8.111555 121.631139 85.407930 | 10000000000.000000 | 1.84e+00 -6.95e+00 -1.02e+07 -1.55e+02
0.000000 17.343207 139.348450 103.125240 | 10000000000.000000 | 2.69e+00 -1.60e+01 -1.63e+07 -1.37e+02
0.000000 1.358311 143.845163 72.447158 | 10000000000.000000 | 2.78e+00 1.40e-02 -1.59e+07 -1.68e+02
2.437173 10.037802 127.187555 90.964345 | 10000000000.000000 | 1.75e-02 -8.82e+00 -1.19e+07 -1.49e+02
0.000000 0.000000 148.829303 67.463019 | 10000000000.000000 | 2.87e+00 1.42e+00 -1.72e+07 -1.73e+02
0.000000 1.939849 89.957599 115.875156 | 10000000000.000000 | 1.74e+00 -1.08e+00 -4.70e+06 -1.24e+02
7.384739 14.985368 117.692226 88.140528 | 559314.916688 | -5.11e+00 -1.39e+01 -9.37e+06 -1.52e+02
4.252420 11.853049 123.703747 82.129008 | 398489.287296 | -1.86e+00 -1.07e+01 -1.06e+07 -1.58e+02
16.622266 0.000000 147.443854 58.388900 | 10000000000.000000 | -1.38e+01 1.41e+00 -1.61e+07 -1.82e+02
0.591599 8.192227 130.729567 75.103188 | 10000000000.000000 | 1.93e+00 -6.95e+00 -1.21e+07 -1.65e+02
0.000000 0.000000 161.186948 55.105374 | 10000000000.000000 | 3.11e+00 1.54e+00 -2.07e+07 -1.85e+02
0.000000 7.313432 132.416143 83.876178 | 10000000000.000000 | 2.56e+00 -6.05e+00 -1.30e+07 -1.56e+02
0.000000 7.375067 132.297854 83.994467 | 10000000000.000000 | 2.55e+00 -6.11e+00 -1.30e+07 -1.56e+02
0.000000 13.897984 132.736406 83.555916 | 10000000000.000000 | 2.56e+00 -1.26e+01 -1.31e+07 -1.56e+02
0.000000 0.000000 154.795814 61.496507 | 10000000000.000000 | 2.99e+00 1.48e+00 -1.89e+07 -1.79e+02
2.810149 10.410778 126.471743 90.248533 | 338126.517126 | -3.69e-01 -9.20e+00 -1.17e+07 -1.50e+02
0.000000 4.795940 137.247695 101.024485 | 10000000000.000000 | 2.65e+00 -3.49e+00 -1.55e+07 -1.39e+02
0.000000 0.000000 148.932385 112.709175 | 10000000000.000000 | 2.87e+00 1.42e+00 -2.04e+07 -1.27e+02
0.000000 0.000000 150.546176 114.322966 | 10000000000.000000 | 2.91e+00 1.44e+00 -2.11e+07 -1.26e+02
2.810149 10.410778 126.471743 90.248533 | 338126.517126 | -3.69e-01 -9.20e+00 -1.17e+07 -1.50e+02
2.286020 9.886649 125.465840 89.242630 | 10000000000.000000 | 1.35e-01 -8.69e+00 -1.14e+07 -1.51e+02
1.757105 9.357734 128.492736 88.227541 | 10000000000.000000 | 7.23e-01 -8.13e+00 -1.22e+07 -1.52e+02
1.222266 8.822894 129.519196 93.295986 | 10000000000.000000 | 1.28e+00 -7.59e+00 -1.27e+07 -1.47e+02
0.000000 5.264994 136.347489 80.372788 | 10000000000.000000 | 2.63e+00 -3.96e+00 -1.40e+07 -1.60e+02
0.000000 5.908410 135.112651 98.889442 | 10000000000.000000 | 2.61e+00 -4.62e+00 -1.47e+07 -1.41e+02
0.000000 0.000000 151.802834 64.917442 | 10000000000.000000 | 2.93e+00 1.45e+00 -1.81e+07 -1.75e+02
0.000000 24.522197 153.554265 117.331055 | 10000000000.000000 | 2.96e+00 -2.31e+01 -2.26e+07 -1.23e+02
1.437168 9.037797 123.836730 87.613520 | 10000000000.000000 | 9.53e-01 -7.86e+00 -1.09e+07 -1.52e+02
0.000000 0.000000 153.645344 63.074932 | 10000000000.000000 | 2.97e+00 1.47e+00 -1.86e+07 -1.77e+02
0.000000 0.000000 151.524031 115.300822 | 10000000000.000000 | 2.92e+00 1.45e+00 -2.16e+07 -1.25e+02
0.000000 7.144077 132.741168 83.979109 | 10000000000.000000 | 2.56e+00 -5.88e+00 -1.31e+07 -1.56e+02
0.171318 7.771947 131.536165 85.184112 | 10000000000.000000 | 2.37e+00 -6.52e+00 -1.29e+07 -1.55e+02
1.032293 12.188633 123.059698 93.660579 | 10000000000.000000 | 1.34e+00 -1.10e+01 -1.10e+07 -1.46e+02
0.572591 8.173220 130.766045 85.954232 | 10000000000.000000 | 1.95e+00 -6.93e+00 -1.27e+07 -1.54e+02
0.239715 7.840344 131.404898 95.181689 | 10000000000.000000 | 2.30e+00 -6.59e+00 -1.34e+07 -1.45e+02
1.755509 9.356138 128.495798 88.224478 | 10000000000.000000 | 7.24e-01 -8.13e+00 -1.22e+07 -1.52e+02
2.720355 10.320983 126.644075 90.076201 | 334357.959479 | -2.76e-01 -9.11e+00 -1.18e+07 -1.50e+02
0.000000 6.248801 134.459376 82.260901 | 10000000000.000000 | 2.60e+00 -4.97e+00 -1.36e+07 -1.58e+02
1.668300 9.268929 128.663170 88.057107 | 10000000000.000000 | 8.15e-01 -8.04e+00 -1.22e+07 -1.52e+02
0.000000 5.664133 135.581465 81.138811 | 10000000000.000000 | 2.62e+00 -4.37e+00 -1.38e+07 -1.59e+02
2.720355 10.320983 126.644075 90.076201 | 334357.959479 | -2.76e-01 -9.11e+00 -1.18e+07 -1.50e+02
0.000000 2.766565 112.145695 75.577822 | 10000000000.000000 | 2.16e+00 -1.70e+00 -7.60e+06 -1.64e+02
0.174691 7.775320 131.529692 85.190585 | 10000000000.000000 | 2.36e+00 -6.52e+00 -1.29e+07 -1.55e+02
0.806760 12.234578 130.316631 93.748757 | 10000000000.000000 | 1.71e+00 -1.10e+01 -1.30e+07 -1.46e+02
0.695054 8.295683 130.531015 86.189262 | 10000000000.000000 | 1.82e+00 -7.05e+00 -1.26e+07 -1.54e+02
90.850057 8.653295 180.220449 156.095273 | 35681377.621301 | -8.74e+01 -6.93e+00 -3.92e+07 -8.39e+01
63.117298 36.232401 186.258326 111.498437 | 19178782.881462 | -5.95e+01 -3.45e+01 -3.79e+07 -1.29e+02
76.499470 44.699444 174.855891 110.009892 | 25686275.740664 | -7.31e+01 -4.30e+01 -3.17e+07 -1.30e+02
61.602068 37.739236 186.588217 109.061808 | 18474885.344992 | -5.80e+01 -3.60e+01 -3.78e+07 -1.31e+02
57.517118 41.708982 159.048807 107.690779 | 14056369.910844 | -5.44e+01 -4.02e+01 -2.41e+07 -1.32e+02
45.301327 32.850607 127.393030 86.942693 | 7012078.858819 | -4.28e+01 -3.16e+01 -1.18e+07 -1.53e+02
53.118093 63.847163 85.703413 120.560395 | 7050063.326102 | -5.15e+01 -6.30e+01 -4.12e+06 -1.19e+02
49.279873 48.627108 106.174019 104.053294 | 7229238.856935 | -4.72e+01 -4.76e+01 -7.40e+06 -1.36e+02
52.161501 60.053901 90.805259 116.446365 | 7128650.122702 | -5.04e+01 -5.92e+01 -4.86e+06 -1.24e+02
66.366776 19.012874 134.745082 90.006685 | 14144802.635660 | -6.38e+01 -1.77e+01 -1.41e+07 -1.50e+02
53.359774 64.805523 84.414442 121.599797 | 7026754.911994 | -5.17e+01 -6.40e+01 -3.95e+06 -1.18e+02
53.359774 64.805523 84.414442 121.599797 | 7026754.911994 | -5.17e+01 -6.40e+01 -3.95e+06 -1.18e+02
44.853809 56.299559 100.739020 105.275218 | 6003597.167934 | -4.29e+01 -5.53e+01 -6.34e+06 -1.35e+02
44.764181 56.209931 100.911033 105.103205 | 5991892.174381 | -4.28e+01 -5.52e+01 -6.37e+06 -1.35e+02
44.606068 56.051818 101.214483 104.799756 | 5971205.824173 | -4.27e+01 -5.51e+01 -6.42e+06 -1.35e+02
36.175290 47.621040 117.394763 88.619475 | 4816365.228610 | -3.39e+01 -4.65e+01 -9.32e+06 -1.51e+02
32.807925 44.253675 123.857383 82.156855 | 4339853.285900 | -3.04e+01 -4.31e+01 -1.06e+07 -1.58e+02
23.823045 35.268794 141.101093 64.913145 | 3089795.487785 | -2.11e+01 -3.39e+01 -1.45e+07 -1.75e+02
11.255994 22.701744 165.219674 40.794564 | 1580783.856123 | -8.07e+00 -2.11e+01 -2.11e+07 -1.99e+02
0.000000 9.580259 190.402322 15.611916 | 10000000000.000000 | 3.67e+00 -7.76e+00 -2.94e+07 -2.24e+02
6.440457 17.886207 174.461614 31.552624 | 1137780.818611 | -3.07e+00 -1.62e+01 -2.40e+07 -2.08e+02
50.520264 61.966014 89.864005 116.150233 | 6707064.396529 | -4.88e+01 -6.11e+01 -4.69e+06 -1.24e+02
47.433029 58.878778 95.789003 110.225235 | 6333308.452862 | -4.56e+01 -5.80e+01 -5.56e+06 -1.30e+02
43.290095 54.735844 103.740088 102.274150 | 5797262.506155 | -4.13e+01 -5.37e+01 -6.84e+06 -1.38e+02
41.728145 53.173895 106.737769 99.276469 | 5587080.867171 | -3.97e+01 -5.22e+01 -7.35e+06 -1.41e+02
32.277174 43.722923 124.875997 81.138241 | 4264660.567186 | -2.99e+01 -4.25e+01 -1.08e+07 -1.59e+02
0.000000 10.738323 188.179776 17.834463 | 10000000000.000000 | 3.63e+00 -8.94e+00 -2.86e+07 -2.22e+02
0.000000 9.433270 190.684423 15.329815 | 10000000000.000000 | 3.68e+00 -7.61e+00 -2.95e+07 -2.25e+02
0.108647 24.218017 186.613573 19.400665 | 10000000000.000000 | 3.49e+00 -2.24e+01 -2.80e+07 -2.21e+02
6.238125 17.683875 174.073300 31.164309 | 1112088.579816 | -2.88e+00 -1.60e+01 -2.38e+07 -2.09e+02
0.000000 9.465449 158.300563 15.391572 | 10000000000.000000 | 3.06e+00 -7.96e+00 -1.65e+07 -2.25e+02
3.511121 14.956871 179.306943 25.930666 | 910078.302811 | -5.05e-02 -1.32e+01 -2.55e+07 -2.14e+02
0.000000 8.868007 190.992641 14.244968 | 10000000000.000000 | 3.69e+00 -7.05e+00 -2.95e+07 -2.26e+02
1.984844 13.430593 182.236163 23.001446 | 10000000000.000000 | 1.53e+00 -1.17e+01 -2.65e+07 -2.17e+02
0.000000 10.413096 188.027318 17.210290 | 10000000000.000000 | 3.63e+00 -8.62e+00 -2.85e+07 -2.23e+02
3.250354 14.696104 179.807405 26.431129 | 10000000000.000000 | 2.20e-01 -1.30e+01 -2.57e+07 -2.14e+02
0.000000 9.199464 168.257373 14.881096 | 10000000000.000000 | 3.25e+00 -7.59e+00 -2.00e+07 -2.25e+02
0.000000 6.829262 194.905384 10.332225 | 10000000000.000000 | 3.76e+00 -4.97e+00 -3.10e+07 -2.30e+02
0.876448 12.322198 184.363386 20.874223 | 10000000000.000000 | 2.68e+00 -1.06e+01 -2.72e+07 -2.19e+02
0.000000 19.439553 187.910070 34.533793 | 10000000000.000000 | 3.63e+00 -1.76e+01 -3.03e+07 -2.05e+02
0.000000 23.384629 195.481428 10.000000 | 10000000000.000000 | 3.77e+00 -2.15e+01 -3.12e+07 -2.30e+02
2.288486 13.734235 182.430045 23.584193 | 10000000000.000000 | 1.23e+00 -1.20e+01 -2.66e+07 -2.16e+02
0.000000 7.369335 194.645510 11.368728 | 10000000000.000000 | 3.76e+00 -5.51e+00 -3.09e+07 -2.29e+02
0.000000 6.301992 196.693946 10.000000 | 10000000000.000000 | 3.80e+00 -4.43e+00 -3.18e+07 -2.30e+02
0.000000 7.103855 153.768212 10.859222 | 10000000000.000000 | 2.97e+00 -5.64e+00 -1.47e+07 -2.29e+02
0.000000 5.490286 150.671463 10.000000 | 10000000000.000000 | 2.91e+00 -4.05e+00 -1.37e+07 -2.30e+02
0.000000 26.235728 200.000000 10.000000 | 10000000000.000000 | 3.86e+00 -2.43e+01 -3.35e+07 -2.30e+02
0.950045 12.395795 184.222140 21.015469 | 10000000000.000000 | 2.61e+00 -1.06e+01 -2.71e+07 -2.19e+02
2.242212 13.687962 181.742223 23.495385 | 10000000000.000000 | 1.27e+00 -1.20e+01 -2.63e+07 -2.17e+02
0.000000 10.367658 188.114524 17.123085 | 10000000000.000000 | 3.63e+00 -8.57e+00 -2.85e+07 -2.23e+02
0.000000 3.006036 200.000000 10.000000 | 10000000000.000000 | 3.86e+00 -1.10e+00 -3.35e+07 -2.30e+02
0.926856 12.372606 184.266644 20.970965 | 10000000000.000000 | 2.63e+00 -1.06e+01 -2.71e+07 -2.19e+02
0.000000 8.187849 192.297995 12.939614 | 10000000000.000000 | 3.71e+00 -6.35e+00 -3.00e+07 -2.27e+02
2.577601 15.890392 181.098548 24.139061 | 10000000000.000000 | 9.18e-01 -1.42e+01 -2.61e+07 -2.16e+02
0.000000 10.356391 188.136147 17.101461 | 10000000000.000000 | 3.63e+00 -8.56e+00 -2.85e+07 -2.23e+02
2.353020 13.798770 177.084324 23.708048 | 10000000000.000000 | 1.06e+00 -1.21e+01 -2.43e+07 -2.16e+02
1.903698 13.349447 182.391898 22.845711 | 10000000000.000000 | 1.62e+00 -1.16e+01 -2.65e+07 -2.17e+02
2.206418 13.652168 181.810918 23.426691 | 10000000000.000000 | 1.30e+00 -1.19e+01 -2.63e+07 -2.17e+02
0.000000 6.577376 195.388802 10.000000 | 10000000000.000000 | 3.77e+00 -4.71e+00 -3.11e+07 -2.30e+02
1.813357 16.654636 182.565279 22.672330 | 10000000000.000000 | 1.71e+00 -1.49e+01 -2.66e+07 -2.17e+02
2.564789 14.010539 181.123136 24.114473 | 10000000000.000000 | 9.31e-01 -1.23e+01 -2.61e+07 -2.16e+02
0.000000 3.885970 147.592472 10.000000 | 10000000000.000000 | 2.85e+00 -2.48e+00 -1.29e+07 -2.30e+02
0.000000 1.664999 200.000000 10.000000 | 10000000000.000000 | 3.86e+00 2.43e-01 -3.35e+07 -2.30e+02
3.041173 14.486922 180.985494 25.028744 | 10000000000.000000 | 4.52e-01 -1.28e+01 -2.61e+07 -2.15e+02
0.000000 3.087613 200.000000 10.000000 | 10000000000.000000 | 3.86e+00 -1.18e+00 -3.35e+07 -2.30e+02
0.000000 5.982109 197.307863 10.000000 | 10000000000.000000 | 3.81e+00 -4.10e+00 -3.21e+07 -2.30e+02
0.000000 12.495249 174.582617 21.206341 | 10000000000.000000 | 3.37e+00 -1.08e+01 -2.30e+07 -2.19e+02
0.000000 10.227320 166.284720 12.908443 | 10000000000.000000 | 3.21e+00 -8.64e+00 -1.91e+07 -2.27e+02
0.000000 7.063138 172.357391 10.781077 | 10000000000.000000 | 3.33e+00 -5.42e+00 -2.12e+07 -2.29e+02
0.000000 12.867466 161.217771 10.000000 | 10000000000.000000 | 3.11e+00 -1.13e+01 -1.71e+07 -2.30e+02
0.000000 7.343248 164.694939 11.318663 | 10000000000.000000 | 3.18e+00 -5.77e+00 -1.84e+07 -2.29e+02
0.000000 15.241874 189.773319 15.464290 | 10000000000.000000 | 3.66e+00 -1.34e+01 -2.91e+07 -2.25e+02
0.000000 8.373074 176.590775 13.295096 | 10000000000.000000 | 3.41e+00 -6.69e+00 -2.31e+07 -2.27e+02
0.229361 11.675111 185.605271 19.632338 | 10000000000.000000 | 3.35e+00 -9.90e+00 -2.76e+07 -2.20e+02
0.000000 16.688213 192.549121 12.688488 | 10000000000.000000 | 3.72e+00 -1.49e+01 -3.01e+07 -2.27e+02
0.000000 11.033697 186.836267 18.401342 | 10000000000.000000 | 3.61e+00 -9.25e+00 -2.80e+07 -2.22e+02
0.224827 11.670576 185.613973 19.623635 | 10000000000.000000 | 3.36e+00 -9.90e+00 -2.76e+07 -2.20e+02
0.000000 11.302485 186.320411 18.917198 | 10000000000.000000 | 3.60e+00 -9.52e+00 -2.79e+07 -2.21e+02
0.000000 11.108443 171.921071 18.544794 | 10000000000.000000 | 3.32e+00 -9.47e+00 -2.17e+07 -2.21e+02
1.198857 12.644607 183.744622 21.492987 | 10000000000.000000 | 2.35e+00 -1.09e+01 -2.70e+07 -2.19e+02
0.000000 11.088187 186.731691 18.505918 | 10000000000.000000 | 3.60e+00 -9.31e+00 -2.80e+07 -2.21e+02
18.942734 72.630452 85.512147 126.796123 | 1825001.662945 | -1.73e+01 -7.18e+01 -4.24e+06 -1.13e+02
54.266466 45.892004 108.039807 101.600138 | 8582840.355085 | -5.22e+01 -4.49e+01 -7.71e+06 -1.38e+02
49.883958 78.617704 16.358768 112.988162 | 10000000000.000000 | -4.96e+01 -7.85e+01 1.18e+06 -1.27e+02
51.056497 43.495843 55.221590 156.160752 | 4654676.169588 | -5.00e+01 -4.30e+01 -9.05e+05 -8.38e+01
32.272120 62.540716 94.012944 117.288435 | 3533707.016165 | -3.05e+01 -6.16e+01 -5.44e+06 -1.23e+02
16.171603 62.005349 102.260565 109.710028 | 1887274.648568 | -1.42e+01 -6.10e+01 -6.79e+06 -1.30e+02
27.649319 57.698726 103.203979 108.087977 | 3111657.542716 | -2.57e+01 -5.67e+01 -6.93e+06 -1.32e+02
24.126131 61.839471 94.147196 121.632003 | 2457969.482625 | -2.23e+01 -6.09e+01 -5.59e+06 -1.18e+02
39.656348 53.193496 104.190899 106.391122 | 5080954.346953 | -3.76e+01 -5.22e+01 -7.07e+06 -1.34e+02
0.000000 92.549920 71.975987 141.999677 | 10000000000.000000 | 1.39e+00 -9.19e+01 -2.58e+06 -9.80e+01
8.397509 32.197828 149.246354 153.114674 | 1637665.651334 | -5.52e+00 -3.08e+01 -2.33e+07 -8.69e+01
0.000000 40.996923 166.133506 170.001826 | 10000000000.000000 | 3.21e+00 -3.94e+01 -3.27e+07 -7.00e+01
0.000000 18.951390 174.668812 178.537132 | 10000000000.000000 | 3.37e+00 -1.73e+01 -3.81e+07 -6.15e+01
6.630461 30.430780 152.637659 156.505979 | 1514147.291702 | -3.68e+00 -2.90e+01 -2.51e+07 -8.35e+01
3.629996 27.430315 158.396127 162.264446 | 1329951.032905 | -5.73e-01 -2.59e+01 -2.81e+07 -7.77e+01
0.000000 17.073836 178.272198 182.140518 | 10000000000.000000 | 3.44e+00 -1.54e+01 -4.06e+07 -5.79e+01
0.000000 12.623901 186.812476 190.680796 | 10000000000.000000 | 3.61e+00 -1.08e+01 -4.69e+07 -4.93e+01
0.000000 19.520274 173.577013 177.445333 | 10000000000.000000 | 3.35e+00 -1.79e+01 -3.74e+07 -6.26e+01
0.000000 11.126435 189.686401 193.554721 | 10000000000.000000 | 3.66e+00 -9.32e+00 -4.92e+07 -4.64e+01
0.134206 23.934525 165.105219 168.973539 | 10000000000.000000 | 3.05e+00 -2.24e+01 -3.20e+07 -7.10e+01
0.000000 44.419911 191.002421 194.870741 | 10000000000.000000 | 3.69e+00 -4.26e+01 -5.02e+07 -4.51e+01
1.461214 25.261533 135.934273 166.426755 | 10000000000.000000 | 1.16e+00 -2.40e+01 -1.89e+07 -7.36e+01
0.000000 19.120223 174.344789 178.213109 | 10000000000.000000 | 3.36e+00 -1.75e+01 -3.79e+07 -6.18e+01
3.751215 27.551533 158.163485 162.031805 | 1336712.147624 | -6.99e-01 -2.60e+01 -2.80e+07 -7.80e+01
0.000000 9.240286 193.306284 197.174603 | 10000000000.000000 | 3.73e+00 -7.40e+00 -5.21e+07 -4.28e+01
0.956822 24.757140 163.526462 167.394782 | 10000000000.000000 | 2.20e+00 -2.32e+01 -3.11e+07 -7.26e+01
0.000000 19.169055 174.251070 178.119390 | 10000000000.000000 | 3.36e+00 -1.75e+01 -3.79e+07 -6.19e+01
3.627826 27.428145 158.400291 162.268611 | 1329830.551851 | -5.71e-01 -2.59e+01 -2.81e+07 -7.77e+01
3.059093 26.859412 159.491800 163.360119 | 10000000000.000000 | 1.91e-02 -2.53e+01 -2.88e+07 -7.66e+01
3.184384 26.984703 159.251343 163.119662 | 1305619.514404 | -1.11e-01 -2.55e+01 -2.86e+07 -7.69e+01
3.082123 26.882442 159.447600 162.923405 | 1300021.349998 | -4.78e-03 -2.54e+01 -2.87e+07 -7.71e+01
2.076600 25.876919 161.377393 160.993612 | 10000000000.000000 | 1.04e+00 -2.43e+01 -2.95e+07 -7.90e+01
3.029243 26.829562 159.549088 162.821917 | 10000000000.000000 | 5.01e-02 -2.53e+01 -2.87e+07 -7.72e+01
0.000000 20.040719 172.578180 176.053986 | 10000000000.000000 | 3.33e+00 -1.84e+01 -3.67e+07 -6.39e+01
0.000000 22.885860 167.117807 170.593613 | 10000000000.000000 | 3.23e+00 -2.13e+01 -3.32e+07 -6.94e+01
0.000000 19.918634 172.812484 176.288290 | 10000000000.000000 | 3.34e+00 -1.83e+01 -3.69e+07 -6.37e+01
1.291266 25.091585 162.884599 166.360404 | 10000000000.000000 | 1.85e+00 -2.35e+01 -3.07e+07 -7.36e+01
0.000000 22.943628 167.006941 155.364065 | 10000000000.000000 | 3.22e+00 -2.14e+01 -3.18e+07 -8.46e+01
1.820463 25.620782 161.868969 165.344774 | 10000000000.000000 | 1.30e+00 -2.41e+01 -3.01e+07 -7.47e+01
2.154825 25.955144 161.227263 164.703068 | 10000000000.000000 | 9.57e-01 -2.44e+01 -2.97e+07 -7.53e+01
0.000000 23.540173 165.862055 169.337861 | 10000000000.000000 | 3.20e+00 -2.20e+01 -3.25e+07 -7.07e+01
0.000000 22.533099 167.794824 171.663144 | 10000000000.000000 | 3.24e+00 -2.09e+01 -3.37e+07 -6.83e+01
0.053959 23.854278 165.259229 169.127548 | 10000000000.000000 | 3.14e+00 -2.23e+01 -3.21e+07 -7.09e+01
0.000000 37.843936 178.381863 142.278710 | 10000000000.000000 | 3.44e+00 -3.61e+01 -3.67e+07 -9.77e+01
1.342112 25.142430 154.005237 166.655336 | 10000000000.000000 | 1.63e+00 -2.37e+01 -2.64e+07 -7.33e+01
1.455651 25.255969 162.569113 166.437433 | 10000000000.000000 | 1.68e+00 -2.37e+01 -3.05e+07 -7.36e+01
0.000000 23.634384 165.681246 169.157052 | 10000000000.000000 | 3.20e+00 -2.21e+01 -3.23e+07 -7.08e+01
